imdbID,title,year,mpaa,duration,genres,rating,metascore,summary,directors,stars,numvotes,gross
0100935,"Wild at Heart",1990,R,125,Comedy++Crime++Drama,7.2,52,"Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.",David Lynch,Nicolas Cage++Laura Dern++Willem Dafoe++J.E. Freeman,65120,$14.56M
0099582,"Flatliners",1990,R,115,Drama++Horror++Sci-Fi,6.6,,"Four Medical students experiment on ""near death"" experiences that involve past tragedies until the dark consequences begin to jeopardize their lives.",Joel Schumacher,Kiefer Sutherland++Kevin Bacon++Julia Roberts++William Baldwin,64456,$61.49M
0099371,"Days of Thunder",1990,PG-13,107,Action++Drama++Sport,5.9,60,"A young hot-shot stock car driver gets his chance to compete at the top level.",Tony Scott,Tom Cruise++Nicole Kidman++Robert Duvall++Randy Quaid,63681,$82.67M
0100263,"La Femme Nikita",1990,R,117,Action++Thriller,7.4,56,"Convicted felon Nikita, instead of going to jail, is given a new identity and trained, stylishly, as a top secret spy/assassin.",Luc Besson,Anne Parillaud++Marc Duret++Patrick Fontana++Alain Lathière,57301,$5.02M
0099052,"Arachnophobia",1990,PG-13,103,Comedy++Fantasy++Horror,6.4,,"A species of South American killer spider hitches a lift to the U.S. in a coffin and starts to breed and kill.",Frank Marshall,Jeff Daniels++Julian Sands++John Goodman++Harley Jane Kozak,52586,$53.13M
0099365,"Darkman",1990,R,96,Action++Crime++Fantasy,6.4,65,"A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.",Sam Raimi,Liam Neeson++Frances McDormand++Colin Friels++Larry Drake,49732,$33.88M
0099422,"Dick Tracy",1990,PG,105,Action++Comedy++Crime,6.1,,"The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.",Warren Beatty,Warren Beatty++Madonna++Al Pacino++Charlie Korsmo,49539,$103.74M
0099329,"Cry-Baby",1990,PG-13,85,Comedy++Musical,6.5,,"In 1950s Baltimore, a bad boy with a heart of gold wins the love of a good girl, whose boyfriend sets out for revenge.",John Waters,Johnny Depp++Ricki Lake++Amy Locane++Susan Tyrrell,46081,$8.27M
0100050,"Look Who's Talking Too",1990,PG-13,81,Comedy++Family++Romance,4.5,,"This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.",Amy Heckerling,John Travolta++Kirstie Alley++Olympia Dukakis++Elias Koteas,38323,$47.49M
0099253,"Child's Play 2",1990,R,84,Horror++Thriller,5.7,,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",John Lafia,Alex Vincent++Jenny Agutter++Gerrit Graham++Christine Elise,33401,$28.50M
0099141,"Bird on a Wire",1990,PG-13,110,Action++Comedy,5.9,,"An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.",John Badham,Mel Gibson++Goldie Hawn++David Carradine++Bill Duke,32686,$70.98M
0100258,"Night of the Living Dead",1990,R,92,Horror,6.9,,"The unburied dead return to life and seek human victims.",Tom Savini,Tony Todd++Patricia Tallman++Tom Towles++McKee Anderson,32338,$5.84M
0099044,"Another 48 Hrs.",1990,R,93,Action++Comedy++Crime,5.8,23,"Jack Cates once again enlists the aid of ex-con Reggie Hammond--this time, to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area.",Walter Hill,Eddie Murphy++Nick Nolte++Brion James++Kevin Tighe,31345,$80.82M
0100404,"Presumed Innocent",1990,R,127,Mystery++Thriller,6.9,,"Carolyn Polhemus, an up-and-comer in the Kindle County D.A.'s Office, is found viciously murdered in her home. Immediately her boss, D.A. Raymond Horgan and his chief deputy, Rusty Sabich ... See full summary »",Alan J. Pakula,Harrison Ford++Raul Julia++Greta Scacchi++Brian Dennehy,30854,$86.30M
0100477,"The Rescuers Down Under",1990,G,77,Animation++Adventure++Crime,6.9,,"The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a boy and a rare golden eagle from a murderous poacher.",Hendel Butoy++Mike Gabriel,Bob Newhart++Eva Gabor++John Candy++Tristan Rogers,29245,$27.93M
0099892,"Joe Versus the Volcano",1990,PG,102,Comedy++Romance,5.7,,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.",John Patrick Shanley,Tom Hanks++Meg Ryan++Lloyd Bridges++Robert Stack,29127,$39.40M
0100944,"The Witches",1990,PG,91,Adventure++Comedy++Fantasy,6.8,,"A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse.",Nicolas Roeg,Anjelica Huston++Mai Zetterling++Jasen Fisher++Rowan Atkinson,26500,$10.36M
0100029,"Lionheart",1990,R,108,Action++Crime++Drama,6.1,,"An Ex-French Solider begins participating in underground street fights in order to make money for his brother's family.",Sheldon Lettich,Jean-Claude Van Damme++Harrison Page++Deborah Rennard++Lisa Pelikan,26360,$24.08M
0105643,"Troll 2",1990,PG-13,95,Comedy++Fantasy++Horror,2.7,,"A family vacationing in a small town discovers the entire town is inhabited by goblins in disguise as humans, who plan to eat them.",Claudio Fragasso,Michael Paul Stephenson++George Hardy++Margo Prey++Connie Young,25772,
0100994,"Young Guns II",1990,PG-13,104,Action++Western,6.4,,"In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.",Geoff Murphy,Emilio Estevez++Kiefer Sutherland++Lou Diamond Phillips++Christian Slater,25100,$44.14M
0099939,"King of New York",1990,R,103,Crime++Thriller,7.0,,"A former drug lord returns from prison determined to wipe out all his competition and distribute the profits of his operations to New York's poor and lower classes in this stylish and ultra violent modern twist on Robin Hood.",Abel Ferrara,Christopher Walken++David Caruso++Laurence Fishburne++Victor Argo,24993,$2.55M
0100133,"Memphis Belle",1990,PG-13,107,Action++Drama++War,6.9,,"In 1943, the crew of a B-17 based in UK prepares for its 25th and last bombing mission over Germany before returning home to the USA.",Michael Caton-Jones,Matthew Modine++Eric Stoltz++Tate Donovan++D.B. Sweeney,23597,$27.44M
0100054,"Lord of the Flies",1990,R,90,Adventure++Drama++Thriller,6.4,,"Stranded on an island, a group of schoolboys degenerate into savagery.",Harry Hook,Balthazar Getty++Chris Furrh++Danuel Pipoly++James Badge Dale,23510,$13.99M
0100419,"Problem Child",1990,PG,81,Comedy++Family,5.3,27,"A young boy is just short of a monster. He is adopted by a loving man and his wacky wife. The laughs keep coming as the boy pushes them to the limits.",Dennis Dugan,Michael Oliver++John Ritter++Jack Warden++Gilbert Gottfried,23463,$53.47M
0100140,"Mermaids",1990,PG-13,110,Comedy++Drama++Romance,6.6,,"An unconventional single mother relocates with her two daughters to a small Massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds.",Richard Benjamin,Cher++Bob Hoskins++Winona Ryder++Michael Schoeffling,23291,$35.42M
0099739,"Hard to Kill",1990,R,96,Action++Crime++Drama,5.7,,"Left for dead with his wife killed in their house, Detective Mason Storm must make a speedy recovery, expose those behind the murder, and take his revenge.",Bruce Malmuth,Steven Seagal++Kelly LeBrock++William Sadler++Frederick Coffin,22907,$47.41M
0099005,"Air America",1990,R,113,Action++Comedy,5.7,33,"A young pilot finds himself recruited unwittingly into a covert and corrupt CIA airlift organization operating in Vietnam War Era Laos.",Roger Spottiswoode,Mel Gibson++Robert Downey Jr.++Nancy Travis++Ken Jenkins,22896,$31.05M
0100436,"Pump Up the Volume",1990,R,102,Comedy++Drama++Music,7.2,77,"Mark runs a pirate radio station and causes an uproar when he speaks his mind and enthralls fellow teens.",Allan Moyle,Christian Slater++Samantha Mathis++Annie Ross++Andy Romano,22202,$11.54M
0099703,"The Grifters",1990,R,110,Crime++Drama++Thriller,7.0,86,"A small-time conman has torn loyalties between his estranged mother and new girlfriend--both of whom are high-stakes grifters with their own angles to play.",Stephen Frears,Anjelica Huston++John Cusack++Annette Bening++Jan Munroe,21689,$13.45M
0099472,"DuckTales the Movie: Treasure of the Lost Lamp",1990,G,74,Animation++Adventure++Comedy,6.9,,"Scrooge takes his nephews to Egypt to find a pyramid and magic lamp.",Bob Hathcock,Alan Young++Christopher Lloyd++Terence McGovern++Russi Taylor,21296,$18.12M
0100514,"The Rookie",1990,R,120,Action++Comedy++Crime,5.8,,"Clint Eastwood plays a veteran detective who gets stuck with a rookie cop (Charlie Sheen) to chase down a German crook (Raul Julia.)",Clint Eastwood,Clint Eastwood++Charlie Sheen++Raul Julia++Sonia Braga,21164,$21.63M
0099699,"Green Card",1990,PG-13,103,Comedy++Drama++Romance,6.2,58,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that.",Peter Weir,Gérard Depardieu++Andie MacDowell++Bebe Neuwirth++Gregg Edelman,19297,$29.89M
0100998,"Dreams",1990,PG,119,Drama++Fantasy,7.8,,"A collection of tales based upon the actual dreams of director Akira Kurosawa.",Akira Kurosawa++Ishirô Honda,Akira Terao++Mitsuko Baishô++Toshie Negishi++Mieko Harada,19211,$1.96M
0100240,"The Neverending Story II: The Next Chapter",1990,PG,89,Adventure++Drama++Family,5.0,,"A young boy with a distant father enters a world of make-believe and magic through a portal within an antique book.",George Miller,Jonathan Brandis++Kenny Morrison++Clarissa Burt++John Wesley Shipp,19182,$17.37M
0100135,"Men at Work",1990,PG-13,98,Action++Comedy++Crime,5.9,,"Two garbage men uncover a conspiracy involving illegal toxic waste dumping and decide to bring the whole operation down.",Emilio Estevez,Charlie Sheen++Emilio Estevez++Leslie Hope++Keith David,19046,$16.25M
0099528,"The Exorcist III",1990,R,110,Drama++Horror++Mystery,6.3,,"A police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased 'Gemini' serial killer, lead him to question the patients of a psychiatric ward.",William Peter Blatty,George C. Scott++Ed Flanders++Brad Dourif++Jason Miller,18953,$26.10M
0099334,"Cyrano de Bergerac",1990,PG,137,Biography++Comedy++Drama,7.6,,"Embarrassed by his large nose, a romantic poet/soldier romances his cousin by proxy.",Jean-Paul Rappeneau,Gérard Depardieu++Anne Brochet++Vincent Perez++Jacques Weber,18864,$15.14M
0099165,"The Bonfire of the Vanities",1990,R,125,Comedy++Drama++Romance,5.5,,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.",Brian De Palma,Tom Hanks++Bruce Willis++Melanie Griffith++Kim Cattrall,18559,$15.69M
0099726,"Hamlet",1990,PG,135,Drama,6.8,53,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",Franco Zeffirelli,Mel Gibson++Glenn Close++Alan Bates++Paul Scofield,18501,$20.71M
0098966,"3 Men and a Little Lady",1990,PG,104,Comedy++Drama++Family,5.2,,"Sylvia's work increasingly takes her away from the three men who help bring up Mary, her daughter. When she decides to move to England and take Mary with her, the three men are heartbroken ... See full summary »",Emile Ardolino,Tom Selleck++Steve Guttenberg++Ted Danson++Nancy Travis,18443,$71.61M
0100519,"Rosencrantz & Guildenstern Are Dead",1990,PG,117,Comedy++Drama,7.6,,"Two minor characters from the play 'Hamlet' stumble around unaware of their scripted lives and unable to deviate from them.",Tom Stoppard,Gary Oldman++Tim Roth++Richard Dreyfuss++Livio Badurina,17745,$0.74M
0100685,"State of Grace",1990,R,134,Action++Crime++Drama,7.3,,"Terry Noonan returns home to New York's Hells Kitchen after a ten year absence. He soon hooks up with childhood pal Jackie who is involved in the Irish mob run by his brother Frankie. Terry... See full summary »",Phil Joanou++Michael Lee Baron,Sean Penn++Ed Harris++Gary Oldman++Robin Wright,17376,$1.91M
0100449,"Quick Change",1990,R,89,Comedy++Crime,6.8,56,"Three thieves successfully rob a New York City bank, but making the escape from the city proves to be almost impossible.",Howard Franklin++Bill Murray,Bill Murray++Geena Davis++Randy Quaid++Dale Grand,16495,$15.26M
0099615,"The Freshman",1990,PG,102,Comedy++Crime,6.5,,"A NYC film school student accepts a job with a local mobster who resembles a famous cinema godfather and who takes the young man under his wing, after demanding total loyalty.",Andrew Bergman,Marlon Brando++Matthew Broderick++Bruno Kirby++Penelope Ann Miller,16332,$21.46M
0100212,"My Blue Heaven",1990,PG-13,97,Comedy++Crime,6.2,35,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs.",Herbert Ross,Steve Martin++Rick Moranis++Joan Cusack++Melanie Mayron,16100,$23.59M
0100114,"Marked for Death",1990,R,93,Action++Adventure++Crime,5.9,,"A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.",Dwight H. Little,Steven Seagal++Joanna Pacula++Basil Wallace++Keith David,15988,$46.04M
0102744,"Quigley Down Under",1990,PG-13,119,Action++Adventure++Drama,6.8,,"Sharpshooter Matt Quigley is hired from Wyoming by an Australian rancher paying a very high price. But when Quigley arrives Down Under, all is not as it seems.",Simon Wincer,Tom Selleck++Laura San Giacomo++Alan Rickman++Chris Haywood,15939,$21.41M
0100260,"Nightbreed",1990,R,102,Action++Fantasy++Horror,6.5,,"A troubled young man is drawn to a mythical place called Midian where a variety of monsters are hiding from humanity.",Clive Barker,Craig Sheffer++David Cronenberg++Anne Bobby++Charles Haid,15355,$8.86M
0098987,"The Adventures of Ford Fairlane",1990,R,104,Action++Adventure++Comedy,6.3,24,"A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.",Renny Harlin,Andrew Dice Clay++Lauren Holly++Wayne Newton++Priscilla Presley,14917,$21.41M
0100318,"Pacific Heights",1990,R,102,Thriller,6.4,,"A couple works hard to renovate their dream house and become landlords to pay for it. Unfortunately one of their tenants has plans of his own.",John Schlesinger,Melanie Griffith++Matthew Modine++Michael Keaton++Mako,14844,$29.38M
0099850,"Internal Affairs",1990,R,115,Crime++Drama++Thriller,6.5,,"An Internal Affairs agent becomes obsessed with bringing down a cop who has managed to maintain a spotless reputation despite being involved in a web of corruption.",Mike Figgis,Richard Gere++Andy Garcia++Nancy Travis++Laurie Metcalf,13860,$27.73M
0100232,"Navy Seals",1990,R,113,Action++Adventure++Thriller,5.5,,"An elite Navy Seals unit set out to locate and destroy a stockpile of US-built Stinger missiles that have fallen into terrorist hands.",Lewis Teague,Charlie Sheen++Michael Biehn++Joanne Whalley++Rick Rossovich,13465,$25.07M
0099385,"Death Warrant",1990,R,89,Action++Crime++Mystery,5.6,,"In a violent and corrupt prison, decorated cop Louis Burke must infiltrate the jail to find answers to a number of inside murders. What he finds is a struggle of life and death tied in to his own past.",Deran Sarafian,Jean-Claude Van Damme++Robert Guillaume++Cynthia Gibb++George Dickerson,13400,$16.85M
0100485,"Revenge",1990,R,124,Action++Crime++Drama,6.2,,"Michael ""Jay"" Cochran has just left the Navy after 12 years. He's not quite sure what he's going to do, except that he knows he wants a holiday. He decides to visit Tiburon Mendez, a ... See full summary »",Tony Scott,Kevin Costner++Anthony Quinn++Madeleine Stowe++Tomas Milian,13212,$15.65M
0101258,"Days of Being Wild",1990,Unrated,94,Crime++Drama++Romance,7.6,96,"Set in 1960, the film centres on the young, boyishly handsome Yuddy, who learns from the drunken ex-prostitute who raised him that she is not his real mother. Hoping to hold onto him, she ... See full summary »",Kar-Wai Wong,Leslie Cheung++Maggie Cheung++Andy Lau++Carina Lau,12958,$0.14M
0099776,"Europa Europa",1990,R,112,Drama++History++War,7.7,,"A boy in Nazi Germany, trying to conceal that he is Jewish, joins the Hitler Youth.",Agnieszka Holland,Solomon Perel++Marco Hofschneider++René Hofschneider++Piotr Kozlowski,12502,$5.58M
0100395,"Postcards from the Edge",1990,R,101,Comedy++Drama,6.7,71,"A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.",Mike Nichols,Meryl Streep++Shirley MacLaine++Dennis Quaid++Gene Hackman,12480,$37.96M
0100530,"The Russia House",1990,R,123,Drama++Romance++Thriller,6.1,,"An expatriate British publisher unexpectedly finds himself working for British intelligence to investigate people in Russia.",Fred Schepisi,Sean Connery++Michelle Pfeiffer++Roy Scheider++James Fox,12000,$23.00M
0100486,"Reversal of Fortune",1990,R,111,Biography++Drama++Mystery,7.3,93,"Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.",Barbet Schroeder,Jeremy Irons++Glenn Close++Ron Silver++Annabella Sciorra,11867,$15.45M
0100740,"Tales from the Darkside: The Movie",1990,R,93,Comedy++Fantasy++Horror,6.2,,"A young boy tells three stories of horror to distract a witch who plans to eat him.",John Harrison,Debbie Harry++Matthew Lawrence++Christian Slater++David Forrester,11740,$16.32M
0099819,"I Love You to Death",1990,R,97,Comedy++Crime,6.4,45,"Joey owns a pizza parlor, and is married to Rosalie. He's also a serial womanizer. Rosalie goes to extremes when she finds he has been cheating.",Lawrence Kasdan,Kevin Kline++Tracey Ullman++William Hurt++Joan Plowright,11460,$16.19M
0099204,"Cadillac Man",1990,R,97,Comedy++Crime,5.6,,"Joe's a car salesman with a problem. He has two days to sell 12 cars or he loses his job. This would be a difficult task at the best of times but Joe has to contend with his girlfriends (... See full summary »",Roger Donaldson,Robin Williams++Tim Robbins++Pamela Reed++Fran Drescher,11195,$27.63M
0099012,"Alice",1990,PG-13,102,Comedy++Fantasy++Romance,6.6,,"A spoiled Manhattan housewife re-evaluates her life after visiting a Chinatown healer.",Woody Allen,Mia Farrow++William Hurt++Joe Mantegna++June Squibb,11117,$7.33M
0099762,"Henry & June",1990,NC-17,136,Biography++Drama,6.3,,"In 1931 Paris, Anais Nin meets Henry Miller and his wife June. Intrigued by them both, she begins expanding her sexual horizons with her husband Hugo as well as with Henry and others. June ... See full summary »",Philip Kaufman,Fred Ward++Uma Thurman++Maria de Medeiros++Richard E. Grant,10629,$11.57M
0099994,"Leatherface: Texas Chainsaw Massacre III",1990,R,85,Horror++Thriller,5.2,,"A California couple and a survivalist encounter Leatherface and his family.",Jeff Burr,Kate Hodge++Ken Foree++R.A. Mihailoff++William Butler,10420,$5.77M
0099740,"Hardware",1990,R,94,Sci-Fi++Thriller,5.9,,"The head of a cyborg reactivates and rebuilds itself and goes on a violent rampage in a space marine's girlfriend's apartment.",Richard Stanley,Dylan McDermott++Stacey Travis++John Lynch++Carl McCoy,10341,$5.73M
0100201,"Mr. Destiny",1990,PG-13,110,Comedy++Fantasy++Romance,6.3,,"Unhappy Larry Burrows sees what his life could've been like, had he made that winning home run as a teenager.",James Orr,Jim Belushi++Linda Hamilton++Michael Caine++Jon Lovitz,9818,$15.38M
0100234,"Nema-ye Nazdik",1990,Not Rated,98,Biography++Crime++Drama,8.3,,"The true story of Hossain Sabzian that impersonated the director Mohsen Makhmalbaf to convince a family they would star in his so-called new film.",Abbas Kiarostami,Mohsen Makhmalbaf++Hossain Sabzian++Abolfazl Ahankhah++Mehrdad Ahankhah,9707,$0.00M
0099160,"Blue Steel",1990,R,102,Action++Crime++Drama,5.6,,"A female rookie in the police force engages in a cat and mouse game with a pistol wielding psychopath who becomes obsessed with her.",Kathryn Bigelow,Jamie Lee Curtis++Ron Silver++Clancy Brown++Elizabeth Peña,9670,$8.22M
0100594,"The Sheltering Sky",1990,R,138,Adventure++Drama,6.8,,"The American artist couple Port and Kit Moresby travel aimlessly through Africa, searching for new experiences that could give sense to their relationship. But the flight to distant regions only leads both deeper into despair.",Bernardo Bertolucci,Debra Winger++John Malkovich++Campbell Scott++Jill Bennett,9196,$2.08M
0100928,"White Hunter Black Heart",1990,PG,112,Adventure++Drama,6.7,,"A thinly fictionalized account of a legendary movie director, whose desire to hunt down an animal turns into a grim situation with his movie crew in Africa.",Clint Eastwood,Clint Eastwood++Jeff Fahey++Charlotte Cornwell++Norman Lumsden,9090,$2.32M
0099800,"House Party",1990,R,100,Comedy++Music++Romance,6.3,76,"Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid ... See full summary »",Reginald Hudlin,Christopher Reid++Robin Harris++Christopher Martin++Martin Lawrence,9071,$26.39M
0103923,"Captain America",1990,PG-13,97,Action++Adventure++Sci-Fi,3.3,,"Frozen in the ice for decades, Captain America is freed to battle against arch-criminal, The Red Skull.",Albert Pyun,Matt Salinger++Ronny Cox++Ned Beatty++Darren McGavin,9040,
0100828,"The Two Jakes",1990,R,137,Crime++Drama++Mystery,6.1,56,"The sequel to Chinatown (1974) finds Jake Gittes investigating adultery and murder... and the money that comes from oil.",Jack Nicholson,Jack Nicholson++Harvey Keitel++Meg Tilly++Madeleine Stowe,8916,$10.01M
0100168,"Mo' Better Blues",1990,R,130,Drama++Music++Romance,6.6,,"Jazz trumpeter Bleek Gilliam makes questionable decisions in his professional and romantic lives.",Spike Lee,Denzel Washington++Spike Lee++Wesley Snipes++Giancarlo Esposito,8757,$16.15M
0099797,"The Hot Spot",1990,R,130,Crime++Drama++Romance,6.4,56,"When the drifter Harry Madox reaches a small town in Texas, he gets a job as used car salesman with the dealer George Harshaw and settles down in a hotel room. During a fire, Harry observes... See full summary »",Dennis Hopper,Don Johnson++Virginia Madsen++Jennifer Connelly++Charles Martin Smith,8436,$1.29M
