imdbID,title,year,mpaa,duration,genres,rating,metascore,summary,directors,stars,numvotes,gross
0803096,"Warcraft",2016,PG-13,123,Action++Adventure++Fantasy,7.0,32,"As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.",Duncan Jones,Travis Fimmel++Paula Patton++Ben Foster++Dominic Cooper,187514,$47.17M
3799694,"The Nice Guys",2016,R,116,Action++Comedy++Crime,7.4,70,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",Shane Black,Russell Crowe++Ryan Gosling++Angourie Rice++Matt Bomer,174998,$36.25M
2660888,"Star Trek Beyond",2016,PG-13,122,Action++Adventure++Sci-Fi,7.1,68,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy who puts them and everything the Federation stands for to the test.",Justin Lin,Chris Pine++Zachary Quinto++Karl Urban++Zoe Saldana,164500,$158.80M
2140479,"The Accountant",2016,R,128,Action++Crime++Drama,7.4,51,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",Gavin O'Connor,Ben Affleck++Anna Kendrick++J.K. Simmons++Jon Bernthal,162040,$86.20M
4972582,"Split",2016,PG-13,117,Horror++Thriller,7.3,62,"Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.",M. Night Shyamalan,James McAvoy++Anya Taylor-Joy++Haley Lu Richardson++Jessica Sula,157189,$138.12M
2277860,"Finding Dory",2016,PG,97,Animation++Adventure++Comedy,7.4,77,"The friendly but forgetful blue tang fish, Dory, begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.",Andrew Stanton++Angus MacLane,Ellen DeGeneres++Albert Brooks++Ed O'Neill++Kaitlin Olson,156966,$486.29M
3110958,"Now You See Me 2",2016,PG-13,129,Action++Adventure++Comedy,6.5,46,"The Four Horsemen resurface and are forcibly recruited by a tech genius to pull off their most impossible heist yet.",Jon M. Chu,Jesse Eisenberg++Mark Ruffalo++Woody Harrelson++Dave Franco,156509,$65.03M
4196776,"Jason Bourne",2016,PG-13,123,Action++Thriller,6.7,58,"The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.",Paul Greengrass,Matt Damon++Tommy Lee Jones++Alicia Vikander++Vincent Cassel,150745,$162.16M
4776998,"The Promise",2016,PG-13,133,Drama++History,5.9,49,"Set during the last days of the Ottoman Empire, The Promise follows a love triangle between Michael, a brilliant medical student, the beautiful and sophisticated Ana, and Chris - a renowned American journalist based in Paris.",Terry George,Oscar Isaac++Charlotte Le Bon++Christian Bale++Daniel Giménez Cacho,149779,
1289401,"Ghostbusters",2016,PG-13,116,Action++Comedy++Fantasy,5.3,60,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",Paul Feig,Melissa McCarthy++Kristen Wiig++Kate McKinnon++Leslie Jones,147677,$128.34M
3263904,"Sully",2016,PG-13,96,Biography++Drama,7.5,74,"The story of Chesley Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight's passengers and crew.",Clint Eastwood,Tom Hanks++Aaron Eckhart++Laura Linney++Valerie Mahaffey,137528,$125.07M
3065204,"The Conjuring 2",2016,R,134,Horror++Mystery++Thriller,7.4,65,"Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by a malicious spirit.",James Wan,Vera Farmiga++Patrick Wilson++Madison Wolfe++Frances O'Connor,137162,$102.46M
4975722,"Moonlight",2016,R,111,Drama,7.5,99,"A chronicle of the childhood, adolescence and burgeoning adulthood of a young, African-American, gay man growing up in a rough neighborhood of Miami.",Barry Jenkins,Mahershala Ali++Shariff Earp++Duan Sanderson++Alex R. Hibbert,134942,$27.85M
4034228,"Manchester by the Sea",2016,R,137,Drama,7.9,96,"A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.",Kenneth Lonergan,Casey Affleck++Michelle Williams++Kyle Chandler++Lucas Hedges,134049,$47.70M
1628841,"Independence Day: Resurgence",2016,PG-13,120,Action++Adventure++Sci-Fi,5.3,32,"Two decades after the first Independence Day invasion, Earth is faced with a new extra-Solar threat. But will mankind's new space defenses be enough?",Roland Emmerich,Liam Hemsworth++Jeff Goldblum++Bill Pullman++Maika Monroe,127487,$103.14M
4550098,"Nocturnal Animals",2016,R,116,Drama++Thriller,7.5,67,"A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale.",Tom Ford,Amy Adams++Jake Gyllenhaal++Michael Shannon++Aaron Taylor-Johnson,125905,$10.64M
2404435,"The Magnificent Seven",2016,PG-13,132,Action++Adventure++Western,6.9,54,"Seven gunmen in the old west gradually come together to help a poor village against savage thieves.",Antoine Fuqua,Denzel Washington++Chris Pratt++Ethan Hawke++Vincent D'Onofrio,122793,$93.38M
4160708,"Don't Breathe",2016,R,88,Crime++Horror++Thriller,7.2,71,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.",Fede Alvarez,Stephen Lang++Jane Levy++Dylan Minnette++Daniel Zovatto,121036,$89.21M
1700841,"Sausage Party",2016,R,89,Animation++Adventure++Comedy,6.3,66,"A sausage strives to discover the truth about his existence.",Greg Tiernan++Conrad Vernon,Seth Rogen++Kristen Wiig++Jonah Hill++Alistair Abell,120632,$97.66M
2709768,"The Secret Life of Pets",2016,PG,87,Animation++Adventure++Comedy,6.6,61,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",Chris Renaud++Yarrow Cheney,Louis C.K.++Eric Stonestreet++Kevin Hart++Lake Bell,120189,$368.31M
3521164,"Moana",2016,PG,107,Animation++Adventure++Comedy,7.7,81,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the Demigod to set things right.",Ron Clements++Don Hall++John Musker++Chris Williams,Auli'i Cravalho++Dwayne Johnson++Rachel House++Temuera Morrison,118005,$248.75M
0918940,"The Legend of Tarzan",2016,PG-13,110,Action++Adventure++Drama,6.3,44,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",David Yates,Alexander Skarsgård++Rory J. Saper++Christian Stevens++Christoph Waltz,117526,$126.59M
2582782,"Hell or High Water",2016,R,102,Crime++Drama++Thriller,7.7,88,"A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.",David Mackenzie,Chris Pine++Ben Foster++Jeff Bridges++Gil Birmingham,115480,$26.86M
2674426,"Me Before You",2016,PG-13,106,Drama++Romance,7.4,51,"A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.",Thea Sharrock,Emilia Clarke++Sam Claflin++Janet McTeer++Charles Dance,113257,$56.23M
2094766,"Assassin's Creed",2016,PG-13,115,Action++Adventure++Drama,5.9,36,"When Callum Lynch explores the memories of his ancestor Aguilar and gains the skills of a Master Assassin, he discovers he is a descendant of the secret Assassins society.",Justin Kurzel,Michael Fassbender++Marion Cotillard++Jeremy Irons++Brendan Gleeson,112679,$54.65M
2005151,"War Dogs",2016,R,114,Comedy++Crime++Drama,7.1,57,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",Todd Phillips,Jonah Hill++Miles Teller++Steve Lantz++Gregg Weiner,106405,$43.02M
3553976,"Captain Fantastic",2016,R,118,Comedy++Drama,7.9,72,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.",Matt Ross,Viggo Mortensen++George MacKay++Samantha Isler++Annalise Basso,105016,$5.88M
3631112,"The Girl on the Train",2016,R,112,Crime++Drama++Mystery,6.5,48,"A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.",Tate Taylor,Emily Blunt++Haley Bennett++Rebecca Ferguson++Justin Theroux,102124,$75.31M
3741834,"Lion",2016,PG-13,118,Biography++Drama,8.1,69,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.",Garth Davis,Dev Patel++Nicole Kidman++Rooney Mara++Sunny Pawar,101908,$51.69M
1935859,"Miss Peregrine's Home for Peculiar Children",2016,PG-13,127,Adventure++Drama++Family,6.7,57,"When Jacob discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers.",Tim Burton,Eva Green++Asa Butterfield++Samuel L. Jackson++Judi Dench,101024,$87.24M
3300542,"London Has Fallen",2016,R,99,Action++Crime++Drama,5.9,28,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,Gerard Butler++Aaron Eckhart++Morgan Freeman++Angela Bassett,100681,$62.40M
3062096,"Inferno",2016,PG-13,121,Action++Adventure++Crime,6.2,42,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.",Ron Howard,Tom Hanks++Felicity Jones++Irrfan Khan++Ben Foster,97578,$34.26M
1489889,"Central Intelligence",2016,PG-13,107,Action++Comedy++Crime,6.3,52,"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",Rawson Marshall Thurber,Dwayne Johnson++Kevin Hart++Danielle Nicolet++Amy Ryan,97035,$127.38M
4846340,"Hidden Figures",2016,PG,127,Biography++Drama++History,7.8,74,"The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.",Theodore Melfi,Taraji P. Henson++Octavia Spencer++Janelle Monáe++Kevin Costner,92955,$169.27M
1860357,"Deepwater Horizon",2016,PG-13,107,Action++Drama++Thriller,7.2,68,"A dramatization of the April 2010 disaster, when the offshore drilling rig Deepwater Horizon exploded and created the worst oil spill in U.S. history.",Peter Berg,Mark Wahlberg++Kurt Russell++Douglas M. Griffin++James DuMont,89772,$61.28M
2267968,"Kung Fu Panda 3",2016,PG,95,Animation++Action++Adventure,7.2,66,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",Alessandro Carloni++Jennifer Yuh Nelson,Jack Black++Bryan Cranston++Dustin Hoffman++Angelina Jolie,89763,$143.52M
0475290,"Hail, Caesar!",2016,PG-13,106,Comedy++Mystery,6.3,72,"A Hollywood fixer in the 1950s works to keep the studio's stars in line.",Ethan Coen++Joel Coen,Josh Brolin++George Clooney++Alden Ehrenreich++Ralph Fiennes,89035,$30.00M
5813916,"Dag II",2016,,135,Drama++History++War,9.8,,"In a desolate war zone where screams of the innocent echo, on the very line between disaster and valor, 7 Maroon Berets will dance with death.",Alper Caglar,Ozan Agaç++Bedii Akin++Murat Arkin++Eylül Arular,88150,
3774114,"Snowden",2016,R,134,Biography++Drama++Thriller,7.3,58,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press.",Oliver Stone,Joseph Gordon-Levitt++Shailene Woodley++Melissa Leo++Zachary Quinto,79803,$21.48M
4052882,"The Shallows",2016,PG-13,86,Drama++Horror++Thriller,6.4,59,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Jaume Collet-Serra,Blake Lively++Óscar Jaenada++Angelo Josue Lozano Corzo++Brett Cullen,78293,$55.12M
3640424,"Allied",2016,R,124,Action++Drama++Romance,7.1,60,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",Robert Zemeckis,Brad Pitt++Marion Cotillard++Jared Harris++Vincent Ebrahim,78005,$40.07M
3393786,"Jack Reacher: Never Go Back",2016,PG-13,118,Action++Adventure++Crime,6.1,47,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",Edward Zwick,Tom Cruise++Cobie Smulders++Aldis Hodge++Robert Knepper,77996,$58.40M
4172430,"13 Hours",2016,R,144,Action++Drama++History,7.3,48,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",Michael Bay,John Krasinski++Pablo Schreiber++James Badge Dale++David Denman,76908,$52.82M
4438848,"Neighbors 2: Sorority Rising",2016,R,92,Comedy,5.7,58,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down.",Nicholas Stoller,Seth Rogen++Rose Byrne++Zac Efron++Chloë Grace Moretz,76300,$55.29M
1860213,"Dirty Grandpa",2016,R,102,Comedy,6.0,18,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant-Colonel, to Florida for spring break.",Dan Mazer,Robert De Niro++Zac Efron++Zoey Deutch++Aubrey Plaza,75107,$35.54M
2404233,"Gods of Egypt",2016,PG-13,126,Action++Adventure++Fantasy,5.5,25,"Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict.",Alex Proyas,Brenton Thwaites++Nikolaj Coster-Waldau++Gerard Butler++Chadwick Boseman,73547,$31.14M
2304933,"The 5th Wave",2016,PG-13,112,Action++Adventure++Sci-Fi,5.2,33,"Four waves of increasingly deadly alien attacks have left most of Earth decimated. Cassie is on the run, desperately trying to save her younger brother.",J Blakeson,Chloë Grace Moretz++Matthew Zuk++Gabriela Lopez++Bailey Anne Borders,73084,$34.91M
4302938,"Kubo and the Two Strings",2016,PG,101,Animation++Adventure++Family,7.9,84,"A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.",Travis Knight,Charlize Theron++Art Parkinson++Matthew McConaughey++Ralph Fiennes,72735,$48.02M
3410834,"Allegiant",2016,PG-13,120,Action++Adventure++Mystery,5.7,33,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",Robert Schwentke,Shailene Woodley++Theo James++Jeff Daniels++Naomi Watts,70489,$66.00M
4786282,"Lights Out",2016,PG-13,81,Horror,6.4,58,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with an entity attached to their mother.",David F. Sandberg,Teresa Palmer++Gabriel Bateman++Maria Bello++Billy Burke,69788,$67.24M
3531824,"Nerve",2016,PG-13,96,Adventure++Crime++Mystery,6.6,58,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers.""",Henry Joost++Ariel Schulman,Emma Roberts++Dave Franco++Emily Meade++Miles Heizer,69615,$38.56M
2241351,"Money Monster",2016,R,98,Crime++Drama++Thriller,6.5,55,"Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.",Jodie Foster,George Clooney++Julia Roberts++Jack O'Connell++Dominic West,68632,$41.01M
2381991,"The Huntsman: Winter's War",2016,PG-13,114,Action++Adventure++Drama,6.1,35,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",Cedric Nicolas-Troyan,Chris Hemsworth++Jessica Chastain++Charlize Theron++Emily Blunt,66746,$47.95M
4651520,"Bad Moms",2016,R,100,Comedy,6.2,60,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",Jon Lucas++Scott Moore,Mila Kunis++Kathryn Hahn++Kristen Bell++Christina Applegate,66500,$113.08M
3381008,"The Brothers Grimsby",2016,R,83,Action++Adventure++Comedy,6.2,44,"A new assignment forces a top spy to team up with his football hooligan brother.",Louis Leterrier,Sacha Baron Cohen++Mark Strong++Rebel Wilson++Freddie Crowder,63385,$6.86M
4034354,"Swiss Army Man",2016,R,97,Adventure++Comedy++Drama,7.1,64,"A hopeless man stranded on a deserted island befriends a dead body and together they go on a surreal journey to get home.",Dan Kwan++Daniel Scheinert,Paul Dano++Daniel Radcliffe++Mary Elizabeth Winstead++Antonia Ribero,61775,$4.21M
3470600,"Sing",2016,PG,108,Animation++Comedy++Family,7.2,59,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists' find that their lives will never be the same.",Christophe Lourdelet++Garth Jennings,Matthew McConaughey++Reese Witherspoon++Seth MacFarlane++Scarlett Johansson,60434,$270.32M
1292566,"How to Be Single",2016,R,110,Comedy++Romance,6.1,51,"A group of young adults navigate love and relationships in New York City.",Christian Ditter,Dakota Johnson++Rebel Wilson++Leslie Mann++Alison Brie,59868,$46.81M
3949660,"Teenage Mutant Ninja Turtles: Out of the Shadows",2016,PG-13,112,Action++Adventure++Comedy,6.0,40,"After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.",Dave Green,Megan Fox++Will Arnett++Tyler Perry++Laura Linney,59290,$0.54M
5700672,"Busanhaeng",2016,Not Rated,118,Action++Drama++Horror,7.5,72,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",Sang-ho Yeon,Yoo Gong++Soo-an Kim++Yu-mi Jung++Dong-seok Ma,58718,$2.13M
2567026,"Alice Through the Looking Glass",2016,PG,113,Adventure++Family++Fantasy,6.2,34,"Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.",James Bobin,Mia Wasikowska++Johnny Depp++Helena Bonham Carter++Anne Hathaway,57180,$77.04M
1083452,"Eddie the Eagle",2016,PG-13,106,Biography++Comedy++Drama,7.4,54,"The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.",Dexter Fletcher,Taron Egerton++Hugh Jackman++Tom Costello++Jo Hartley,56314,$15.79M
2034800,"The Great Wall",2016,PG-13,103,Action++Adventure++Fantasy,6.1,42,"European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.",Yimou Zhang,Matt Damon++Tian Jing++Willem Dafoe++Andy Lau,55755,$45.13M
1985949,"Angry Birds",2016,PG,97,Animation++Action++Adventure,6.3,43,"Find out why the birds are so angry. When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.",Clay Kaytis++Fergal Reilly,Jason Sudeikis++Josh Gad++Danny McBride++Maya Rudolph,55754,$107.51M
2649554,"Midnight Special",2016,PG-13,112,Drama++Mystery++Sci-Fi,6.7,76,"A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",Jeff Nichols,Michael Shannon++Joel Edgerton++Kirsten Dunst++Adam Driver,54769,$3.71M
4094724,"The Purge: Election Year",2016,R,109,Action++Horror++Sci-Fi,6.0,55,"Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.",James DeMonaco,Frank Grillo++Elizabeth Mitchell++Mykelti Williamson++Joseph Julian Soria,54184,$79.00M
2823054,"Mike and Dave Need Wedding Dates",2016,R,98,Adventure++Comedy++Romance,6.0,51,"Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo.",Jake Szymanski,Zac Efron++Adam Devine++Anna Kendrick++Aubrey Plaza,53154,$46.01M
4698684,"Hunt for the Wilderpeople",2016,PG-13,101,Adventure++Comedy++Drama,7.9,81,"A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.",Taika Waititi,Sam Neill++Julian Dennison++Rima Te Wiata++Rachel House,52298,$5.20M
3544112,"Sing Street",2016,PG-13,106,Comedy++Drama++Music,8.0,79,"A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.",John Carney,Ferdia Walsh-Peelo++Aidan Gillen++Maria Doyle Kennedy++Jack Reynor,52127,$3.23M
3882082,"The Boy",2016,PG-13,97,Horror++Mystery++Thriller,6.0,42,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",William Brent Bell,Lauren Cohan++Rupert Evans++James Russell++Jim Norton,51223,$35.79M
2671706,"Fences",2016,PG-13,139,Drama,7.3,79,"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",Denzel Washington,Denzel Washington++Viola Davis++Stephen Henderson++Jovan Adepo,50885,$57.64M
3691740,"The BFG",2016,PG,117,Adventure++Family++Fantasy,6.4,66,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",Steven Spielberg,Mark Rylance++Ruby Barnhill++Penelope Wilton++Jemaine Clement,50833,$55.47M
1974419,"The Neon Demon",2016,R,118,Horror++Thriller,6.2,51,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",Nicolas Winding Refn,Elle Fanning++Christina Hendricks++Keanu Reeves++Karl Glusman,50325,$1.33M
0490215,"Silence",2016,R,161,Adventure++Drama++History,7.3,79,"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.",Martin Scorsese,Andrew Garfield++Adam Driver++Liam Neeson++Tadanobu Asano,49137,$7.08M
5074352,"Dangal",2016,Unrated,161,Action++Biography++Drama,8.8,,"Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.",Nitesh Tiwari,Aamir Khan++Sakshi Tanwar++Fatima Sana Shaikh++Sanya Malhotra,48853,$11.15M
1712261,"Triple 9",2016,R,115,Action++Crime++Drama,6.3,52,"A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.",John Hillcoat,Casey Affleck++Chiwetel Ejiofor++Anthony Mackie++Aaron Paul,48378,$12.63M
1608290,"Zoolander 2",2016,PG-13,102,Comedy,4.7,34,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,Ben Stiller++Owen Wilson++Penélope Cruz++Will Ferrell,48280,$28.84M
3522806,"Mechanic: Resurrection",2016,R,98,Action++Adventure++Crime,5.6,38,"Arthur Bishop thought he had put his murderous past behind him, until his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best: make them look like accidents.",Dennis Gansel,Jason Statham++Jessica Alba++Tommy Lee Jones++Michelle Yeoh,48141,$21.20M
4501244,"Why Him?",2016,R,111,Comedy,6.3,39,"A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.",John Hamburg,Zoey Deutch++James Franco++Tangie Ambrose++Cedric the Entertainer,48017,$60.31M
