imdbID,title,year,mpaa,duration,genres,rating,metascore,summary,directors,stars,numvotes,gross
0080684,"Star Wars: Episode V - The Empire Strikes Back",1980,PG,124,Action++Adventure++Fantasy,8.8,81,"After the rebels have been brutally overpowered by the Empire on their newly established base, Luke Skywalker takes advanced Jedi training with Master Yoda, while his friends are pursued by Darth Vader as part of his plan to capture Luke.",Irvin Kershner,Mark Hamill++Harrison Ford++Carrie Fisher++Billy Dee Williams,905172,$290.16M
0081505,"The Shining",1980,R,146,Drama++Horror,8.4,61,"A family heads to an isolated hotel for the winter where an evil and spiritual presence influences the father into violence, while his psychic son sees horrific forebodings from the past and of the future.",Stanley Kubrick,Jack Nicholson++Shelley Duvall++Danny Lloyd++Scatman Crothers,659912,
0081398,"Raging Bull",1980,R,129,Biography++Drama++Sport,8.2,92,"An emotionally self-destructive boxer's journey through life, as the violence and temper that leads him to the top in the ring destroys his life outside it.",Martin Scorsese,Robert De Niro++Cathy Moriarty++Joe Pesci++Frank Vincent,250349,$0.05M
0080678,"The Elephant Man",1980,PG,124,Biography++Drama,8.2,,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous facade, there is revealed a person of intelligence and sensitivity.",David Lynch,Anthony Hopkins++John Hurt++Anne Bancroft++John Gielgud,173351,
0080339,"Airplane!",1980,PG,88,Comedy,7.8,78,"A man afraid to fly must ensure that a plane lands safely after the pilots become sick.",Jim Abrahams++David Zucker++Jerry Zucker,Robert Hays++Julie Hagerty++Leslie Nielsen++Kareem Abdul-Jabbar,169733,$83.40M
0080455,"The Blues Brothers",1980,R,133,Action++Comedy++Crime,7.9,54,"Jake Blues, just out from prison, puts together his old band to save the Catholic home where he and brother Elwood were raised.",John Landis,John Belushi++Dan Aykroyd++Cab Calloway++John Candy,150152,$54.20M
0080761,"Friday the 13th",1980,R,95,Horror++Mystery++Thriller,6.5,35,"A group of camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp which, years before, was the site of a child's drowning.",Sean S. Cunningham,Betsy Palmer++Adrienne King++Jeannine Taylor++Robbi Morgan,88882,$37.47M
0080487,"Caddyshack",1980,R,98,Comedy++Sport,7.3,44,"An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.",Harold Ramis,Chevy Chase++Rodney Dangerfield++Bill Murray++Ted Knight,86262,$39.80M
0081573,"Superman II",1980,PG,127,Action++Adventure++Sci-Fi,6.8,87,"Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",Richard Lester++Richard Donner,Gene Hackman++Christopher Reeve++Margot Kidder++Ned Beatty,80895,$108.20M
0080453,"The Blue Lagoon",1980,R,104,Adventure++Drama++Romance,5.7,,"In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene.",Randal Kleiser,Brooke Shields++Christopher Atkins++Leo McKern++William Daniels,52553,
0080749,"The Fog",1980,R,89,Horror++Thriller,6.8,,"Legend says that Antonio Bay was built in 1880 with blood money obtained from shipwrecked lepers, which no one believes. On the eve of the town's centennial, many plan to attend the celebrations, including the murdered lepers.",John Carpenter,Adrienne Barbeau++Jamie Lee Curtis++Janet Leigh++John Houseman,49356,$21.38M
0080801,"The Gods Must Be Crazy",1980,PG,109,Comedy,7.3,,"A comic allegory about a traveling Bushman who encounters modern civilization and its stranger aspects, including a clumsy scientist and a band of revolutionaries.",Jamie Uys,N!xau++Marius Weyers++Sandra Prinsloo++Louw Verwey,45091,$51.20M
0078935,"Cannibal Holocaust",1980,Unrated,95,Adventure++Horror,6.0,,"During a rescue mission into the Amazon rainforest, a professor stumbles across lost film shot by a missing documentary crew.",Ruggero Deodato,Robert Kerman++Francesca Ciardi++Perry Pirkanen++Luca Barbareschi,41257,
0080745,"Flash Gordon",1980,PG,111,Action++Adventure++Sci-Fi,6.5,63,"A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.",Mike Hodges,Sam J. Jones++Melody Anderson++Max von Sydow++Topol,40141,
0081283,"Ordinary People",1980,R,124,Drama,7.8,85,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son.",Robert Redford,Donald Sutherland++Mary Tyler Moore++Judd Hirsch++Timothy Hutton,37182,$54.80M
0080661,"Dressed to Kill",1980,R,105,Mystery++Thriller,7.1,,"A mysterious blonde woman kills one of a psychiatrist's patients, and then goes after the high-class call girl who witnessed the murder.",Brian De Palma,Michael Caine++Angie Dickinson++Nancy Allen++Keith Gordon,25911,$31.90M
0080360,"Altered States",1980,R,102,Horror++Sci-Fi++Thriller,6.9,,"A Harvard scientist conducts experiments on himself with a hallucinatory drug and an isolation chamber that may be causing him to regress genetically.",Ken Russell,William Hurt++Blair Brown++Bob Balaban++Charles Haid,25342,$25.00M
0080979,"Kagemusha",1980,PG,162,Drama++History++War,8.0,,"A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.",Akira Kurosawa,Tatsuya Nakadai++Tsutomu Yamazaki++Ken'ichi Hagiwara++Jinpachi Nezu,25027,
0081353,"Popeye",1980,PG,114,Adventure++Comedy++Family,5.2,48,"The adventures of the sailor man and his friends in the seaside town of Sweethaven.",Robert Altman,Robin Williams++Shelley Duvall++Ray Walston++Paul Dooley,24743,$50.00M
0080516,"The Changeling",1980,R,107,Horror,7.3,,"A man staying at a secluded historical mansion finds himself being haunted by the presence of a spectre.",Peter Medak,George C. Scott++Trish Van Devere++Melvyn Douglas++Jean Marsh,23094,
0081534,"Somewhere in Time",1980,PG,103,Drama++Fantasy++Romance,7.3,29,"A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.",Jeannot Szwarc,Christopher Reeve++Jane Seymour++Christopher Plummer++Teresa Wright,21979,
0080319,"9 to 5",1980,PG,109,Comedy,6.7,,"Three female employees of a sexist, egotistical, lying, hypocritical bigot find a way to turn the tables on him.",Colin Higgins,Jane Fonda++Lily Tomlin++Dolly Parton++Dabney Coleman,21249,$103.29M
0081562,"Stir Crazy",1980,R,111,Comedy++Crime,6.8,50,"Set up and wrongfully accused, two best friends will be sent to prison for a crime they didn't commit, however, no prison cell can keep them locked in.",Sidney Poitier,Gene Wilder++Richard Pryor++Georg Stanford Brown++JoBeth Williams,19813,$101.50M
0081375,"Private Benjamin",1980,R,109,Comedy++War,6.1,,"A sheltered young high society woman joins the United States Army on a whim and finds herself in a more difficult situation than she ever expected.",Howard Zieff,Goldie Hawn++Eileen Brennan++Armand Assante++Robert Webber,19148,$69.80M
0081554,"Stardust Memories",1980,PG,89,Comedy++Drama,7.4,,"While attending a retrospective of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",Woody Allen,Woody Allen++Charlotte Rampling++Jessica Harper++Marie-Christine Barrault,17562,
0080716,"Fame",1980,R,134,Drama++Music++Musical,6.6,,"A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.",Alan Parker,Eddie Barth++Irene Cara++Lee Curreri++Laura Dean,17128,$0.00M
0080736,"The Final Countdown",1980,PG,103,Action++Sci-Fi,6.7,,"A modern aircraft carrier is thrown back in time to 1941 near Hawaii, just hours before the Japanese attack on Pearl Harbor.",Don Taylor,Kirk Douglas++Martin Sheen++Katharine Ross++James Farentino,16957,
0080365,"American Gigolo",1980,R,117,Crime++Drama++Mystery,6.2,,"A Los Angeles male escort, who mostly caters to an older female clientèle, is accused of a murder which he did not commit.",Paul Schrader,Richard Gere++Lauren Hutton++Hector Elizondo++Nina van Pallandt,16884,
0080437,"The Big Red One",1980,R,113,Drama++War,7.2,77,"The story of a sergeant and the inner core members of his unit as they try to serve in and survive World War II.",Samuel Fuller,Lee Marvin++Mark Hamill++Robert Carradine++Bobby Di Cicco,16054,
0081070,"The Long Good Friday",1980,R,114,Crime++Drama++Mystery,7.7,,"Harold, a prosperous English gangster, is about to close a lucrative new deal when bombs start showing up in very inconvenient places. A mysterious syndicate is trying to muscle in on his ... See full summary »",John Mackenzie,Bob Hoskins++Helen Mirren++Paul Freeman++Leo Dolan,14968,
0080569,"Cruising",1980,R,102,Crime++Drama++Mystery,6.4,,"A police detective goes undercover in the underground S&M gay subculture of New York City to catch a serial killer who is preying on gay men.",William Friedkin,Al Pacino++Paul Sorvino++Karen Allen++Richard Cox,14035,
0080377,"Any Which Way You Can",1980,PG,116,Action++Comedy,6.0,,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",Buddy Van Horn,Clint Eastwood++Sondra Locke++Geoffrey Lewis++William Smith,13958,
0080549,"Coal Miner's Daughter",1980,PG,124,Biography++Drama++Music,7.5,,"Biographical story of Loretta Lynn, a legendary country singer that came from poverty to worldwide fame. She rose from humble beginnings in Kentucky to superstardom and changing the sound and style of country music forever.",Michael Apted,Sissy Spacek++Tommy Lee Jones++Levon Helm++Phyllis Boyens-Liptak,13591,$79.90M
0080923,"Inferno",1980,R,107,Horror,6.7,,"An American college student in Rome and his sister in New York investigate a series of killings in both locations where their resident addresses are the domain of two covens of witches.",Dario Argento,Leigh McCloskey++Irene Miracle++Eleonora Giorgi++Daria Nicolodi,13187,
0080474,"Brubaker",1980,R,131,Crime++Drama,7.1,,"The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.",Stuart Rosenberg,Robert Redford++Yaphet Kotto++Morgan Freeman++Jane Alexander,12549,$37.10M
0081318,"City of the Living Dead",1980,Unrated,93,Horror,6.3,,"A reporter and a psychic race to close the Gates of Hell after the suicide of a clergyman caused them to open, allowing the dead to rise from their graves.",Lucio Fulci,Christopher George++Catriona MacColl++Carlo De Mejo++Antonella Interlenghi,12399,
0080388,"Atlantic City",1980,R,104,Crime++Drama++Romance,7.4,,"In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs, and danger.",Louis Malle,Burt Lancaster++Susan Sarandon++Kate Reid++Michel Piccoli,11984,
0081529,"Smokey and the Bandit II",1980,PG,100,Action++Comedy,5.1,,"The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.",Hal Needham,Burt Reynolds++Jackie Gleason++Jerry Reed++Dom DeLuise,11780,$66.10M
0081698,"Used Cars",1980,R,113,Comedy,6.8,,"When the owner of a struggling used car lot is killed, it's up to the lot's hot-shot salesman to save the property from falling into the hands of the owner's ruthless brother and used-car rival.",Robert Zemeckis,Kurt Russell++Jack Warden++Gerrit Graham++Frank McRae,11228,
0081383,"Prom Night",1980,R,92,Horror++Thriller,5.4,,"A masked killer stalks four teenagers, responsible for the accidental death of a little girl six years earlier, at their high school's senior prom.",Paul Lynch,Leslie Nielsen++Jamie Lee Curtis++Casey Stevens++Anne-Marie Martin,10960,
0081114,"Maniac",1980,R,87,Drama++Horror++Thriller,6.5,,"A psychopath, troubled by his childhood abuse, loose in New York City, kills young women and takes their scalps as his trophies. Will he find the perfect woman in a photographer, and end his killing spree?",William Lustig,Joe Spinell++Caroline Munro++Abigail Clayton++Kelly Piper,10813,
0081059,"Lion of the Desert",1980,PG,173,Biography++Drama++History,8.4,,"In the Fascist Italy Pre-World War II of Benito Mussolini, the cruel General Rodolfo Graziani is directly assigned by Il Duce to fight in the colonial war in Libya to vanquish the Arab ... See full summary »",Moustapha Akkad,Anthony Quinn++Oliver Reed++Rod Steiger++Irene Papas,10790,
0076276,"Ko to tamo peva",1980,,86,Adventure++Comedy++Drama,8.9,,"It's April 5, 1941, somewhere in Serbia. A group of people go on a bus to Belgrade, on a journey that will change their lives forever.",Slobodan Sijan,Pavle Vuisic++Dragan Nikolic++Danilo 'Bata' Stojkovic++Aleksandar Bercek,10733,
0080855,"Heaven's Gate",1980,R,325,Adventure++Drama++Western,6.8,,"A dramatization of the real-life Johnson County War in 1890 Wyoming, in which a sheriff born into wealth attempts to protect immigrant farmers from rich cattle interests.",Michael Cimino,Kris Kristofferson++Christopher Walken++John Hurt++Sam Waterston,10674,$1.50M
0081696,"Urban Cowboy",1980,PG,132,Drama++Romance++Western,6.2,,"Bud is a young man from the country who learns about life and love in a Houston bar.",James Bridges,John Travolta++Debra Winger++Scott Glenn++Madolyn Smith Osborne,10617,
0080310,"Breaker Morant",1980,PG,107,Drama++History++War,7.9,,"Three Australian lieutenants are court martialed for executing prisoners as a way of deflecting attention from war crimes committed by their superior officers.",Bruce Beresford,Edward Woodward++Jack Thompson++John Waters++Bryan Brown,10503,
0081748,"Where the Buffalo Roam",1980,R,96,Biography++Comedy,6.7,,"Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.",Art Linson,Peter Boyle++Bill Murray++Bruno Kirby++Rene Auberjonois,9806,
0080610,"Le dernier métro",1980,PG,131,Drama++Romance++War,7.5,,"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Nazis while doing both of their jobs.",François Truffaut,Catherine Deneuve++Gérard Depardieu++Jean Poiret++Andréa Ferréol,9711,
0081777,"Xanadu",1980,PG,96,Fantasy++Musical++Romance,5.1,35,"The story of a girl who makes dreams come true.",Robert Greenwald,Olivia Newton-John++Gene Kelly++Michael Beck++James Sloyan,9710,$10.20M
0080520,"Cheech and Chong's Next Movie",1980,R,99,Comedy++Crime++Sci-Fi,6.1,,"The two stoners and their friends go through another series of crazy, drug-influenced misadventures.",Tommy Chong,Cheech Marin++Tommy Chong++Evelyn Guerrero++Betty Kennedy,9638,
0080472,"Bronco Billy",1980,PG,116,Action++Adventure++Comedy,6.1,,"An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",Clint Eastwood,Clint Eastwood++Sondra Locke++Geoffrey Lewis++Scatman Crothers,8745,
0079579,"Moscow Does Not Believe in Tears",1980,,150,Comedy++Drama++Romance,8.2,,"This is a life story of three girlfriends from youth to autumn ages. Their dreams and wishes, love, disillusions. Different careers. And big late love.",Vladimir Menshov,Vera Alentova++Aleksey Batalov++Irina Muravyova++Raisa Ryazanova,8494,
0080354,"Alligator",1980,R,91,Horror,5.9,,"A baby alligator is flushed down a Chicago toilet and survives by eating discarded laboratory rats injected with growth hormones. The small reptile grows gigantic, escapes the city sewers, and goes on a rampage.",Lewis Teague,Robert Forster++Robin Riker++Michael V. Gazzo++Dean Jagger,8344,
0081506,"Shogun Assassin",1980,R,85,Action++Adventure,7.4,,"When the wife of the Shogun's Decapitator is murdered and he is ordered to commit suicide by the paranoid Shogun, he and his four-year-old son escape and become assassins for hire, embarking on a journey of blood and violent death.",Robert Houston++Kenji Misumi,Tomisaburô Wakayama++Kayo Matsuo++Minoru Ôki++Shôgen Nitta,8186,
0081071,"The Long Riders",1980,R,100,Western,7.1,64,"The origins, exploits and the ultimate fate of the Jesse James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",Walter Hill,David Carradine++Stacy Keach++Dennis Quaid++Keith Carradine,7803,
0081207,"My Bodyguard",1980,PG,102,Comedy++Drama++Family,7.1,,"When a boy comes to a new school and gets harassed by a bully, he acquires the services of the school's most feared kid as a bodyguard.",Tony Bill,Chris Makepeace++Adam Baldwin++Matt Dillon++Paul Quandt,7337,
0081184,"Motel Hell",1980,R,101,Comedy++Horror++Thriller,6.1,,"A seemingly friendly farmer and his sister kidnap unsuspecting travelers and bury them alive, using them to create the ""special ingredient"" of their famous roadside fritters.",Kevin Connor,Rory Calhoun++Paul Linke++Nancy Parsons++Nina Axelrod,7280,
0081568,"The Stunt Man",1980,R,131,Action++Comedy++Drama,7.2,,"A fugitive stumbles on a movie set just when they need a new stunt man, takes the job as a way to hide out, and falls for the leading lady.",Richard Rush,Peter O'Toole++Steve Railsback++Barbara Hershey++Allen Garfield,7174,
0081617,"Terror Train",1980,R,97,Horror++Thriller,5.9,,"A masked killer targets six college kids responsible for a prank gone wrong three years earlier and who are currently throwing a large New Year's Eve costume party aboard a moving train.",Roger Spottiswoode,Ben Johnson++Jamie Lee Curtis++Hart Bochner++David Copperfield,7081,
0081480,"Seems Like Old Times",1980,PG,100,Comedy++Romance,6.7,,"Wrongfully accused of a bank robbery, a writer seeks the help of his ex-wife, who is now married to the soon-to-be D.A. of California.",Jay Sandrich,Goldie Hawn++Chevy Chase++Charles Grodin++Robert Guillaume,6986,
0079285,"Saturn 3",1980,R,96,Adventure++Horror++Sci-Fi,5.1,,"Two lovers stationed at a remote base in the asteroid fields of Saturn are intruded upon by a retentive technocrat from Earth and his charge: a malevolent 8-ft robot. Remember, in space no one can hear you scream.",Stanley Donen++John Barry,Farrah Fawcett++Kirk Douglas++Harvey Keitel++Ed Bishop,6490,
0080641,"The Dogs of War",1980,R,102,Action++Adventure++Drama,6.3,,"Mercenary James Shannon, on a reconnaissance job to the African nation of Zangaro, is tortured and deported. He returns to lead a coup.",John Irvin,Christopher Walken++Tom Berenger++Colin Blakely++Hugh Millais,6486,
0080798,"Gloria",1980,PG,123,Crime++Drama++Thriller,7.1,,"When a young boy's family is killed by the mob, their tough neighbor Gloria becomes his reluctant guardian. In possession of a book that the gangsters want, the pair go on the run in New York.",John Cassavetes,Gena Rowlands++Buck Henry++Julie Carmen++Tony Knesich,6437,
0084488,"Permanent Vacation",1980,,75,Comedy++Drama,6.4,,"A young man wanders New York City searching for some meaning in life and encounters many idiosyncratic characters.",Jim Jarmusch,Chris Parker++Leila Gastil++John Lurie++Richard Boes,6255,
0082477,"Gregory's Girl",1980,PG,91,Comedy++Drama++Romance,7.1,,"Gregory is a normal teen who is infatuated with a classmate. He must work to win her affection.",Bill Forsyth,John Gordon Sinclair++Dee Hepburn++Jake D'Arcy++Clare Grogan,6229,
0082100,"The Party",1980,PG,100,Comedy++Drama++Romance,6.7,,"This is the story about the first love experiences of a teenage-girl.",Claude Pinoteau,Claude Brasseur++Brigitte Fossey++Sophie Marceau++Denise Grey,6154,
0080408,"Bad Timing",1980,R,123,Drama++Mystery++Thriller,7.1,,"A psychiatrist living in Vienna enters a torrid relationship with a married woman. When she ends up in the hospital from an overdose, an inspector becomes set on discovering the demise of their affair.",Nicolas Roeg,Art Garfunkel++Theresa Russell++Harvey Keitel++Denholm Elliott,6139,
0080421,"Battle Beyond the Stars",1980,PG,104,Action++Adventure++Sci-Fi,5.5,,"A young farmer sets out to recruit mercenaries to defend his peaceful planet, which is under threat of invasion by the evil tyrant Sador and his armada of aggressors.",Jimmy T. Murakami++Roger Corman,George Peppard++Robert Vaughn++Richard Thomas++John Saxon,5914,
0081590,"Sällskapsresan eller Finns det svenskt kaffe på grisfesten",1980,,107,Comedy,7.3,,"Stig-Helmer Olsson isn't the fashionable jet-set type, but, for the first time in his life, he's going to travel abroad. He chooses a trip to the Canary Islands over Christmas. Before ... See full summary »",Lasse Åberg,Lasse Åberg++Lottie Ejebrant++Jon Skolmen++Kim Anderzon,5527,
0253991,"Zübük",1980,,88,Comedy++Crime,8.5,,"This is the story of the politician named Zubuk. He gets expelled from the political party that he is a member of, due to corruption. The journalist Yasar wants to make a news story about ... See full summary »",Kartal Tibet,Kemal Sunal++Nevra Serezli++Kadir Savun++Zeki Alpan,5378,
0082924,"Super Fuzz",1980,PG,97,Action++Comedy++Fantasy,6.4,,"Red powder from a nuclear explosion gives a police officer super powers as long as he doesn't see anything red. He is eventually framed for murder and is unsuccessfully executed by many different methods.",Sergio Corbucci,Terence Hill++Ernest Borgnine++Joanne Dru++Marc Lawrence,5231,
0080904,"Humanoids from the Deep",1980,R,80,Horror++Sci-Fi,5.7,,"Scientific experiments backfire and produce horrific mutations: half man, half fish, which terrorize a small fishing village by killing the men and raping the women.",Barbara Peeters++Jimmy T. Murakami,Doug McClure++Ann Turkel++Vic Morrow++Cindy Weintraub,5196,
0081163,"The Mirror Crack'd",1980,PG,105,Crime++Mystery++Thriller,6.2,,"Miss Marple comes to solve the mystery when a local woman is poisoned and a visiting movie star seems to have been the intended victim.",Guy Hamilton,Angela Lansbury++Tony Curtis++Rock Hudson++Wendy Morgan,5075,
0080889,"Hopscotch",1980,R,106,Adventure++Comedy,7.2,,"Grounded with a desk job by incompetent superiors, a clever CIA agent retires and writes a tell all memoir that will embarrass his bosses, prompting him to go on the run and elude them.",Ronald Neame,Walter Matthau++Glenda Jackson++Sam Waterston++Ned Beatty,5058,
0081499,"Shi di chu ma",1980,PG-13,101,Action++Adventure++Comedy,7.3,,"After failing his fellow students in a Lion Dance competition, Dragon (Jackie Chan) is sent away from his school in disgrace, on the condition that he must find his errant brother. Much ... See full summary »",Jackie Chan,Jackie Chan++Pai Wei++Biao Yuen++Lily Li,5052,
0080539,"City of Women",1980,R,139,Comedy++Drama,7.0,,"A businessman finds himself trapped at a hotel and threatened by women en masse.",Federico Fellini,Marcello Mastroianni++Anna Prucnal++Bernice Stegers++Jole Silvani,4752,$0.01M
0080439,"Il bisbetico domato",1980,,104,Comedy,7.7,,"A grouchy farmer, known around his small Italian town as being wonderful to his employees, but actively driving everyone else away, is in for a surprise when a beautiful girl from the city,... See full summary »",Franco Castellano++Giuseppe Moccia,Adriano Celentano++Ornella Muti++Edith Peters++Pippo Santonastaso,4601,
0081237,"The Ninth Configuration",1980,R,118,Comedy++Drama++Horror,7.2,,"A new commanding officer arrives at a remote castle serving as an insane asylum for crazy and AWOL U.S. Army soldiers where he attempts to rehabilitate them by allowing them to live out ... See full summary »",William Peter Blatty,Stacy Keach++Scott Wilson++Jason Miller++Ed Flanders,4470,
0263102,"Banker Bilo",1980,,85,Comedy++Drama,7.7,,"Bilo is a goodhearted man who wants to marry the cutest girl in the village but needs money to take the consent from her father. His best friend Mahmut (Sener Sen) offers him a way to go to Germany and work in a factory to save up the money he needs.",Ertem Egilmez,Ilyas Salman++Meral Zeren++Sener Sen++Ahu Tugba,4395,
0081738,"The Watcher in the Woods",1980,PG,84,Family++Horror++Mystery,6.4,,"When a family moves to a country home, the young girls experience strange happenings that have a link to an occult event years past.",John Hough++Vincent McEveety,Bette Davis++Lynn-Holly Johnson++Kyle Richards++Carroll Baker,4230,
0080931,"Nightmare City",1980,Not Rated,88,Action++Horror++Sci-Fi,5.7,,"An airplane exposed to radiation lands, and blood drinking zombies emerge armed with knives, guns and teeth! They go on a rampage slicing, dicing, and biting their way across the Italian countryside.",Umberto Lenzi,Hugo Stiglitz++Laura Trotter++Maria Rosaria Omaggio++Francisco Rabal,4195,
0079788,"Zombie Holocaust",1980,R,84,Horror,5.3,,"An expedition in the East Indies, encounters not only the cannibals they were looking for, but also an evil scientist and his zombie army.",Marino Girolami,Ian McCulloch++Alexandra Delli Colli++Sherry Buchanan++Peter O'Neal,4136,
0080861,"Herbie Goes Bananas",1980,G,100,Adventure++Comedy++Family,4.8,,"The adorable little VW helps its owners break up a counterfeiting ring in Mexico.",Vincent McEveety,Charles Martin Smith++Stephen W. Burns++Cloris Leachman++John Vernon,4103,
0081060,"Little Darlings",1980,R,96,Comedy++Drama,6.4,,"Two fifteen year-old girls from different sides of the tracks compete to see who will be first to lose their virginity while at camp.",Ron Maxwell,Tatum O'Neal++Kristy McNichol++Armand Assante++Matt Dillon,4022,
0082479,"Antropophagus",1980,,90,Horror,5.4,,"A group of tourists become stranded on an uninhabited island where they are stalked by an insane, violent, and grotesque killer that slaughtered the town's former residents.",Joe D'Amato,Tisa Farrow++Saverio Vallone++Serena Grandi++Margaret Mazzantini,4019,
0081547,"Spetters",1980,R,120,Drama++Romance++Sport,6.6,,"Three young Dutch amateur dirt bike motorcycle racers each fall in love with a young woman who, with her brother, works at a concession stand at the races. Everyone is looking for a better ... See full summary »",Paul Verhoeven,Hans van Tongeren++Renée Soutendijk++Toon Agterberg++Maarten Spanjer,3985,
0080503,"House on the Edge of the Park",1980,Unrated,91,Horror++Thriller,5.9,,"Two low-life punks invite themselves to a party at a posh villa and after being taunted by their snobbish hosts, hold everyone hostage and subject them to various forms of torture and mayhem.",Ruggero Deodato,David Hess++Annie Belle++Christian Borromeo++Giovanni Lombardo Radice,3959,
0081259,"The Octagon",1980,R,103,Action++Drama++Romance,5.1,,"A martial artist must defeat a plan by ninjas to create a worldwide training camp for terrorists.",Eric Karson,Chuck Norris++Karen Carlson++Lee Van Cleef++Art Hindle,3927,$18.97M
0080707,"The Exterminator",1980,R,99,Action++Crime++Drama,5.7,,"A man's best friend is killed on the streets of New York. The man (Robert Ginty) then transforms into a violent killer, turning New York into a great war zone and Christopher George is the only one to stop him.",James Glickenhaus,Robert Ginty++Samantha Eggar++Christopher George++Steve James,3900,
0080436,"Battle Creek Brawl",1980,R,95,Action++Comedy++Crime,5.8,,"A young Asian American martial artist is forced to participate in a brutal formal street-fight competition.",Robert Clouse,Jackie Chan++Kristine DeBell++José Ferrer++Mako,3847,
0081323,"Pepi, Luci, Bom y otras chicas del montón",1980,Not Rated,82,Comedy,6.3,,"Pepi is raped by the policeman who catches her growing marijuana in her apartment. She seeks revenge by getting his masochist wife to leave him.",Pedro Almodóvar,Carmen Maura++Félix Rotaeta++Alaska++Eva Siva,3777,
0080752,"Forbidden Zone",1980,R,74,Comedy++Fantasy++Musical,6.9,,"The bizarre and musical tale of a girl who travels to another dimension through the gateway found in her family's basement.",Richard Elfman,Hervé Villechaize++Susan Tyrrell++Gisele Lindley++Jan Stuart Schwartz,3756,
0080031,"Tom Horn",1980,R,98,Crime++Drama++Romance,6.9,,"A renowned former army scout is hired by ranchers to hunt down rustlers but finds himself on trial for the murder of a boy when he carries out his job too well. Tom Horn finds that the ... See full summary »",William Wiard,Steve McQueen++Linda Evans++Richard Farnsworth++Billy Green Bush,3754,
0080907,"The Hunter",1980,PG,97,Action++Biography++Comedy,6.4,,"The story of professional bounty hunter Ralph ""Papa"" Thorson.",Buzz Kulik,Steve McQueen++Eli Wallach++Kathryn Harrold++LeVar Burton,3681,
0081176,"Mon oncle d'Amérique",1980,PG,125,Comedy++Drama++Romance,7.9,,"The intersecting stories of three people who face difficult choices in life-changing situations are used to illustrate the theories espoused by Henri Laborit about human behavior and the relationship between the self and society.",Alain Resnais,Gérard Depardieu++Nicole Garcia++Roger Pierre++Nelly Borgeaud,3646,
0081693,"The Pumaman",1980,,90,Action++Adventure++Fantasy,2.1,,"Low-budget film about a young man given a mystical medallion by an Aztec shaman, in order to become a puma-empowered champion like his father before him. In trying to initially locate the ... See full summary »",Alberto De Martino,Walter George Alton++Donald Pleasence++Miguel Ángel Fuentes++Sydne Rome,3615,
0081150,"Melvin and Howard",1980,R,95,Comedy++Drama,6.9,,"The story of hard-luck Melvin E. Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",Jonathan Demme,Paul Le Mat++Jason Robards++Elizabeth Cheshire++Mary Steenburgen,3588,
0080881,"The Hollywood Knights",1980,R,91,Comedy,6.3,,"Led by their comedic and pranking leader, Newbomb Turk, the Hollywood Knights car gang raise hell throughout Beverly Hills on Halloween Night, 1965. Everything from drag racing to Vietnam ... See full summary »",Floyd Mutrux,Tony Danza++Michelle Pfeiffer++Julius Averitt++Steve Ballard,3555,
0082559,"Hell of the Living Dead",1980,Unrated,99,Action++Comedy++Horror,4.9,,"A tough female reporter and her cameraman boyfriend team up with a four-man commando unit in the New Guinea jungle whom are fighting flesh-eating zombies.",Bruno Mattei++Claudio Fragasso,Margit Evelyn Newton++Franco Garofalo++Selan Karay++José Gras,3540,
0081186,"Mother's Day",1980,Unrated,91,Comedy++Horror++Thriller,5.4,,"Two brothers kidnap and brutalize three women for the pleasure of their demented mother.",Charles Kaufman,Tiana Pierce++Nancy Hendrickson++Deborah Luce++Frederick Coffin,3519,
